Origin,Problem ID,Labeled Date,Duration (s),Labeling state,User ID,Respondent type,q1,Correct answer,Response correct
ID1777-phase5,39547858,5/30/26,108,Labeled,584340,med student,d',E,No
ID1777-phase5,39547858,5/29/26,32,Labeled,586831,med student,f',E,No
ID1777-phase5,39547858,5/28/26,71,Labeled,672563,med student,i',E,No
ID1778-phase5,39547859,6/10/26,106,Labeled,584340,med student,i',I,Yes
ID1778-phase5,39547859,6/4/26,26,Labeled,601253,med student,i',I,Yes
ID1778-phase5,39547859,6/3/26,86,Labeled,603017,med student,d',I,No
ID1779-phase5,39547860,6/4/26,197,Labeled,579918,med student,d',D,Yes
ID1779-phase5,39547860,6/9/26,107,Labeled,584340,med student,d',D,Yes
ID1779-phase5,39547860,6/4/26,170,Labeled,601253,med student,d',D,Yes
ID1783-phase5,39547861,6/2/26,129,Labeled,579547,med student,j',J,Yes
ID1783-phase5,39547861,6/3/26,74,Labeled,584340,med student,a',J,No
ID1783-phase5,39547861,6/2/26,170,Labeled,601253,med student,b',J,No
ID1788-phase5,39547862,5/31/26,54,Labeled,579474,med student,d',D,Yes
ID1788-phase5,39547862,6/10/26,159,Labeled,579918,med student,d',D,Yes
ID1788-phase5,39547862,5/31/26,81,Labeled,586841,med student,d',D,Yes
ID1789-phase5,39547863,6/1/26,156,Labeled,579547,med student,a',F,No
ID1789-phase5,39547863,5/30/26,68,Labeled,584340,med student,d',F,No
ID1789-phase5,39547863,6/4/26,65,Labeled,586841,med student,g',F,No
ID1791-phase5,39547864,6/4/26,45,Labeled,579547,med student,c',C,Yes
ID1791-phase5,39547864,6/11/26,193,Labeled,579918,med student,c',C,Yes
ID1791-phase5,39547864,6/4/26,127,Labeled,584340,med student,b',C,No
ID1792-phase5,39547865,6/10/26,127,Labeled,579918,med student,a',C,No
ID1792-phase5,39547865,6/8/26,126,Labeled,584340,med student,a',C,No
ID1792-phase5,39547865,6/9/26,151,Labeled,618830,med student,a',C,No
ID1793-phase5,39547866,6/4/26,79,Labeled,579547,med student,b',B,Yes
ID1793-phase5,39547866,6/10/26,87,Labeled,579918,med student,b',B,Yes
ID1793-phase5,39547866,6/4/26,303,Labeled,601253,med student,b',B,Yes
ID1795-phase5,39547867,5/27/26,127,Labeled,579474,med student,g',A,No
ID1795-phase5,39547867,6/9/26,31,Labeled,579547,med student,g',A,No
ID1795-phase5,39547867,5/30/26,104,Labeled,584340,med student,g',A,No
ID1797-phase5,39547868,6/1/26,75,Labeled,579474,med student,c',B,No
ID1797-phase5,39547868,5/30/26,101,Labeled,584340,med student,c',B,No
ID1797-phase5,39547868,5/31/26,93,Labeled,586841,med student,c',B,No
ID1798-phase5,39547869,6/1/26,116,Labeled,579474,med student,b',A,No
ID1798-phase5,39547869,6/11/26,43,Labeled,579547,med student,a',A,Yes
ID1798-phase5,39547869,6/2/26,109,Labeled,584340,med student,a',A,Yes
ID1800-phase5,39547870,5/30/26,64,Labeled,584340,med student,a',A,Yes
ID1800-phase5,39547870,5/31/26,86,Labeled,586841,med student,d',A,No
ID1800-phase5,39547870,5/30/26,41,Labeled,618830,med student,a',A,Yes
ID1802-phase5,39547871,6/4/26,115,Labeled,579547,med student,c',C,Yes
ID1802-phase5,39547871,6/10/26,141,Labeled,584340,med student,d',C,No
ID1802-phase5,39547871,6/4/26,135,Labeled,603017,med student,c',C,Yes
ID1807-phase5,39547872,6/11/26,134,Labeled,579918,med student,b',B,Yes
ID1807-phase5,39547872,6/10/26,145,Labeled,584340,med student,d',B,No
ID1807-phase5,39547872,6/11/26,39,Labeled,586841,med student,d',B,No
ID1808-phase5,39547873,6/11/26,45,Labeled,579547,med student,b',B,Yes
ID1808-phase5,39547873,6/11/26,52,Labeled,579918,med student,c',B,No
ID1808-phase5,39547873,6/9/26,90,Labeled,584340,med student,b',B,Yes
ID1817-phase5,39547874,6/1/26,120,Labeled,579474,med student,c',C,Yes
ID1817-phase5,39547874,5/30/26,113,Labeled,584340,med student,c',C,Yes
ID1817-phase5,39547874,5/31/26,107,Labeled,586841,med student,a',C,No
ID1818-phase5,39547875,6/5/26,131,Labeled,579918,med student,b',B,Yes
ID1818-phase5,39547875,6/5/26,210,Labeled,601253,med student,b',B,Yes
ID1818-phase5,39547875,6/8/26,103,Labeled,618830,med student,b',B,Yes
ID1819-phase5,39547876,5/31/26,70,Labeled,579474,med student,c',C,Yes
ID1819-phase5,39547876,6/9/26,186,Labeled,579547,med student,c',C,Yes
ID1819-phase5,39547876,5/30/26,141,Labeled,584340,med student,b',C,No
ID1820-phase5,39547877,6/1/26,58,Labeled,579474,med student,b',B,Yes
ID1820-phase5,39547877,6/11/26,55,Labeled,579918,med student,b',B,Yes
ID1820-phase5,39547877,5/30/26,98,Labeled,584340,med student,b',B,Yes
ID1821-phase5,39547878,6/6/26,126,Labeled,579918,med student,d',D,Yes
ID1821-phase5,39547878,6/9/26,127,Labeled,584340,med student,c',D,No
ID1821-phase5,39547878,6/5/26,57,Labeled,603017,med student,b',D,No
ID1822-phase5,39547879,6/13/26,117,Labeled,584340,med student,b',B,Yes
ID1822-phase5,39547879,6/12/26,91,Labeled,586841,med student,b',B,Yes
ID1822-phase5,39547879,6/13/26,138,Labeled,618830,med student,c',B,No
ID1824-phase5,39547880,6/10/26,58,Labeled,579918,med student,a',D,No
ID1824-phase5,39547880,6/2/26,68,Labeled,584340,med student,a',D,No
ID1824-phase5,39547880,6/2/26,207,Labeled,601253,med student,d',D,Yes
ID1825-phase5,39547881,6/11/26,28,Labeled,579547,med student,j',H,No
ID1825-phase5,39547881,6/10/26,121,Labeled,584340,med student,j',H,No
ID1825-phase5,39547881,6/13/26,218,Labeled,601253,med student,e',H,No
ID1825-phase5,39547881,6/7/26,113,Labeled,603017,med student,h',H,Yes
ID1826-phase5,39547882,6/13/26,30,Labeled,579547,med student,a',A,Yes
ID1826-phase5,39547882,6/12/26,61,Labeled,586841,med student,a',A,Yes
ID1826-phase5,39547882,6/13/26,176,Labeled,601253,med student,a',A,Yes
ID1827-phase5,39547883,6/2/26,297,Labeled,601253,med student,d',D,Yes
ID1827-phase5,39547883,6/3/26,63,Labeled,603017,med student,c',D,No
ID1827-phase5,39547883,6/9/26,187,Labeled,618830,med student,b',D,No
ID1831-phase5,39547884,6/4/26,240,Labeled,579547,med student,c',C,Yes
ID1831-phase5,39547884,6/4/26,208,Labeled,579918,med student,c',C,Yes
ID1831-phase5,39547884,6/4/26,107,Labeled,584340,med student,c',C,Yes
ID1833-phase5,39547885,6/11/26,120,Labeled,579918,med student,a',A,Yes
ID1833-phase5,39547885,6/12/26,62,Labeled,584340,med student,a',A,Yes
ID1833-phase5,39547885,6/11/26,149,Labeled,586841,med student,b',A,No
ID1834-phase5,39547886,6/11/26,22,Labeled,579547,med student,a',E,No
ID1834-phase5,39547886,6/11/26,140,Labeled,586841,med student,e',E,Yes
ID1834-phase5,39547886,6/15/26,4,Labeled,601253,med student,c',E,No
ID1837-phase5,39547887,6/12/26,87,Labeled,584340,med student,c',C,Yes
ID1837-phase5,39547887,6/12/26,87,Labeled,586841,med student,b',C,No
ID1837-phase5,39547887,6/12/26,87,Labeled,618830,med student,a',C,No
ID1838-phase5,39547888,6/7/26,194,Labeled,579547,med student,b',B,Yes
ID1838-phase5,39547888,6/6/26,107,Labeled,579918,med student,a',B,No
ID1838-phase5,39547888,6/7/26,138,Labeled,584340,med student,b',B,Yes
ID1840-phase5,39547889,6/11/26,20,Labeled,579547,med student,a',D,No
ID1840-phase5,39547889,6/12/26,87,Labeled,584340,med student,d',D,Yes
ID1840-phase5,39547889,6/11/26,92,Labeled,586841,med student,b',D,No
ID1841-phase5,39547890,6/6/26,346,Labeled,579918,med student,a',A,Yes
ID1841-phase5,39547890,6/7/26,133,Labeled,584340,med student,c',A,No
ID1841-phase5,39547890,6/11/26,87,Labeled,586841,med student,a',A,Yes
ID1842-phase5,39547891,5/29/26,154,Labeled,584340,med student,a',B,No
ID1842-phase5,39547891,5/28/26,336,Labeled,618830,med student,b',B,Yes
ID1842-phase5,39547891,6/1/26,32,Labeled,680819,med student,a',B,No
ID1843-phase5,39547892,6/11/26,9,Labeled,579547,med student,a',D,No
ID1843-phase5,39547892,6/9/26,68,Labeled,584340,med student,d',D,Yes
ID1843-phase5,39547892,6/11/26,64,Labeled,586841,med student,a',D,No
ID1845-phase5,39547893,6/11/26,136,Labeled,579547,med student,a',A,Yes
ID1845-phase5,39547893,6/4/26,127,Labeled,584340,med student,a',A,Yes
ID1845-phase5,39547893,6/4/26,65,Labeled,601253,med student,a',A,Yes
ID1846-phase5,39547894,6/3/26,54,Labeled,579474,med student,a',B,No
ID1846-phase5,39547894,6/3/26,119,Labeled,584340,med student,b',B,Yes
ID1846-phase5,39547894,6/3/26,84,Labeled,603017,med student,b',B,Yes
ID1849-phase5,39547895,6/7/26,95,Labeled,579474,med student,b',B,Yes
ID1849-phase5,39547895,6/5/26,177,Labeled,579918,med student,b',B,Yes
ID1849-phase5,39547895,6/7/26,66,Labeled,603017,med student,b',B,Yes
ID1850-phase5,39547896,6/11/26,107,Labeled,579918,med student,d',C,No
ID1850-phase5,39547896,6/4/26,155,Labeled,584340,med student,c',C,Yes
ID1850-phase5,39547896,6/4/26,269,Labeled,601253,med student,c',C,Yes
ID1851-phase5,39547897,6/12/26,119,Labeled,584340,med student,b',D,No
ID1851-phase5,39547897,6/11/26,143,Labeled,586841,med student,d',D,Yes
ID1851-phase5,39547897,6/13/26,80,Labeled,618830,med student,c',D,No
ID1855-phase5,39547898,6/5/26,98,Labeled,579918,med student,a',C,No
ID1855-phase5,39547898,6/5/26,133,Labeled,584340,med student,a',C,No
ID1855-phase5,39547898,6/5/26,33,Labeled,603017,med student,d',C,No
ID1858-phase5,39547899,5/28/26,70,Labeled,579474,med student,f',F,Yes
ID1858-phase5,39547899,6/8/26,46,Labeled,579547,med student,j',F,No
ID1858-phase5,39547899,5/28/26,118,Labeled,672563,med student,j',F,No
ID1859-phase5,39547900,6/9/26,142,Labeled,584340,med student,c',B,No
ID1859-phase5,39547900,5/28/26,190,Labeled,618830,med student,d',B,No
ID1859-phase5,39547900,5/28/26,103,Labeled,672563,med student,d',B,No
ID1862-phase5,39547901,6/1/26,44,Labeled,579547,med student,d',D,Yes
ID1862-phase5,39547901,6/1/26,86,Labeled,584340,med student,d',D,Yes
ID1862-phase5,39547901,6/10/26,91,Labeled,601253,med student,c',D,No
ID1863-phase5,39547902,6/3/26,261,Labeled,579547,med student,b',B,Yes
ID1863-phase5,39547902,6/3/26,104,Labeled,584340,med student,b',B,Yes
ID1863-phase5,39547902,6/4/26,120,Labeled,601253,med student,b',B,Yes
ID1865-phase5,39547903,6/1/26,481,Labeled,579547,med student,c',C,Yes
ID1865-phase5,39547903,6/1/26,96,Labeled,584340,med student,a',C,No
ID1865-phase5,39547903,6/11/26,59,Labeled,586841,med student,c',C,Yes
ID1866-phase5,39547904,5/31/26,23,Labeled,579474,med student,a',A,Yes
ID1866-phase5,39547904,6/11/26,102,Labeled,579918,med student,a',A,Yes
ID1866-phase5,39547904,5/31/26,82,Labeled,584340,med student,a',A,Yes
ID1873-phase5,39547905,6/8/26,108,Labeled,579547,med student,d',D,Yes
ID1873-phase5,39547905,5/31/26,96,Labeled,584340,med student,d',D,Yes
ID1873-phase5,39547905,6/1/26,90,Labeled,601253,med student,d',D,Yes
ID1874-phase5,39547906,6/12/26,137,Labeled,579918,med student,c',A,No
ID1874-phase5,39547906,6/12/26,96,Labeled,586841,med student,a',A,Yes
ID1874-phase5,39547906,6/13/26,68,Labeled,618830,med student,a',A,Yes
ID1875-phase5,39547907,5/31/26,34,Labeled,579474,med student,d',D,Yes
ID1875-phase5,39547907,5/30/26,117,Labeled,584340,med student,d',D,Yes
ID1875-phase5,39547907,5/30/26,109,Labeled,618830,med student,d',D,Yes
ID1880-phase5,39547908,6/11/26,83,Labeled,579918,med student,b',B,Yes
ID1880-phase5,39547908,6/11/26,82,Labeled,586841,med student,b',B,Yes
ID1880-phase5,39547908,6/13/26,59,Labeled,618830,med student,b',B,Yes
ID1881-phase5,39547909,6/3/26,57,Labeled,579474,med student,a',A,Yes
ID1881-phase5,39547909,6/4/26,148,Labeled,579918,med student,a',A,Yes
ID1881-phase5,39547909,6/2/26,95,Labeled,584340,med student,a',A,Yes
ID1882-phase5,39547910,6/11/26,46,Labeled,579547,med student,b',D,No
ID1882-phase5,39547910,6/12/26,80,Labeled,584340,med student,d',D,Yes
ID1882-phase5,39547910,6/11/26,127,Labeled,586841,med student,b',D,No
ID1886-phase5,39547911,6/11/26,91,Labeled,579547,med student,a',F,No
ID1886-phase5,39547911,6/11/26,119,Labeled,586841,med student,a',F,No
ID1886-phase5,39547911,6/12/26,97,Labeled,618830,med student,i',F,No
ID1887-phase5,39547912,6/4/26,114,Labeled,584340,med student,b',C,No
ID1887-phase5,39547912,6/11/26,101,Labeled,586841,med student,b',C,No
ID1887-phase5,39547912,6/4/26,84,Labeled,603017,med student,d',C,No
ID1888-phase5,39547913,6/5/26,50,Labeled,579547,med student,i',E,No
ID1888-phase5,39547913,6/5/26,111,Labeled,579918,med student,d',E,No
ID1888-phase5,39547913,6/9/26,105,Labeled,584340,med student,c',E,No
ID1889-phase5,39547914,6/4/26,101,Labeled,584340,med student,c',C,Yes
ID1889-phase5,39547914,6/4/26,142,Labeled,601253,med student,c',C,Yes
ID1889-phase5,39547914,6/5/26,70,Labeled,603017,med student,c',C,Yes
ID1890-phase5,39547915,6/3/26,98,Labeled,584340,med student,j',J,Yes
ID1890-phase5,39547915,6/11/26,110,Labeled,586841,med student,e',J,No
ID1890-phase5,39547915,6/3/26,128,Labeled,603017,med student,e',J,No
ID1892-phase5,39547916,6/1/26,102,Labeled,579547,med student,h',H,Yes
ID1892-phase5,39547916,6/11/26,190,Labeled,579918,med student,h',H,Yes
ID1892-phase5,39547916,5/31/26,128,Labeled,584340,med student,h',H,Yes
ID1893-phase5,39547917,6/11/26,154,Labeled,579918,med student,c',C,Yes
ID1893-phase5,39547917,6/11/26,143,Labeled,584340,med student,a',C,No
ID1893-phase5,39547917,6/4/26,238,Labeled,601253,med student,c',C,Yes
ID1893-phase5,39547917,6/4/26,47,Labeled,603017,med student,c',C,Yes
ID1895-phase5,39547918,6/4/26,288,Labeled,579547,med student,b',B,Yes
ID1895-phase5,39547918,6/4/26,105,Labeled,584340,med student,b',B,Yes
ID1895-phase5,39547918,6/10/26,110,Labeled,601253,med student,b',B,Yes
ID1896-phase5,39547919,6/11/26,130,Labeled,579547,med student,g',J,No
ID1896-phase5,39547919,6/11/26,120,Labeled,586841,med student,j',J,Yes
ID1896-phase5,39547919,6/12/26,83,Labeled,618830,med student,j',J,Yes
ID1898-phase5,39547920,6/5/26,230,Labeled,579918,med student,c',C,Yes
ID1898-phase5,39547920,6/9/26,121,Labeled,584340,med student,c',C,Yes
ID1898-phase5,39547920,6/9/26,173,Labeled,618830,med student,c',C,Yes
ID1900-phase5,39547921,6/12/26,117,Labeled,579918,med student,c',C,Yes
ID1900-phase5,39547921,6/12/26,81,Labeled,584340,med student,c',C,Yes
ID1900-phase5,39547921,6/12/26,122,Labeled,586841,med student,c',C,Yes
ID1902-phase5,39547922,6/12/26,51,Labeled,579547,med student,c',C,Yes
ID1902-phase5,39547922,6/11/26,127,Labeled,579918,med student,b',C,No
ID1902-phase5,39547922,6/12/26,45,Labeled,618830,med student,b',C,No
ID1904-phase5,39547923,6/3/26,123,Labeled,579547,med student,d',D,Yes
ID1904-phase5,39547923,6/3/26,121,Labeled,584340,med student,d',D,Yes
ID1904-phase5,39547923,6/3/26,23,Labeled,603017,med student,c',D,No
ID1905-phase5,39547924,6/11/26,154,Labeled,579918,med student,g',G,Yes
ID1905-phase5,39547924,6/10/26,123,Labeled,584340,med student,f',G,No
ID1905-phase5,39547924,6/11/26,60,Labeled,586841,med student,i',G,No
ID1908-phase5,39547925,6/1/26,26,Labeled,579474,med student,c',C,Yes
ID1908-phase5,39547925,6/9/26,65,Labeled,579918,med student,c',C,Yes
ID1908-phase5,39547925,5/31/26,86,Labeled,584340,med student,c',C,Yes
ID1909-phase5,39547926,6/3/26,166,Labeled,579474,med student,c',C,Yes
ID1909-phase5,39547926,6/4/26,129,Labeled,579547,med student,c',C,Yes
ID1909-phase5,39547926,6/2/26,99,Labeled,584340,med student,c',C,Yes
ID1910-phase5,39547927,6/9/26,167,Labeled,579547,med student,e',F,No
ID1910-phase5,39547927,6/2/26,84,Labeled,584340,med student,f',F,Yes
ID1910-phase5,39547927,6/2/26,305,Labeled,601253,med student,j',F,No
ID1911-phase5,39547928,6/9/26,115,Labeled,579547,med student,d',D,Yes
ID1911-phase5,39547928,6/6/26,273,Labeled,579918,med student,d',D,Yes
ID1911-phase5,39547928,6/7/26,111,Labeled,584340,med student,c',D,No
ID1912-phase5,39547929,6/12/26,89,Labeled,579918,med student,c',D,No
ID1912-phase5,39547929,6/12/26,151,Labeled,584340,med student,d',D,Yes
ID1912-phase5,39547929,6/12/26,110,Labeled,586841,med student,a',D,No
ID1913-phase5,39547930,6/1/26,76,Labeled,579474,med student,e',E,Yes
ID1913-phase5,39547930,6/2/26,369,Labeled,579547,med student,e',E,Yes
ID1913-phase5,39547930,6/10/26,115,Labeled,584340,med student,d',E,No
ID1915-phase5,39547931,6/1/26,55,Labeled,579474,med student,c',G,No
ID1915-phase5,39547931,6/1/26,81,Labeled,579547,med student,g',G,Yes
ID1915-phase5,39547931,6/1/26,226,Labeled,601253,med student,g',G,Yes
ID1917-phase5,39547932,6/9/26,210,Labeled,579918,med student,b',B,Yes
ID1917-phase5,39547932,6/9/26,143,Labeled,584340,med student,b',B,Yes
ID1917-phase5,39547932,6/4/26,277,Labeled,601253,med student,c',B,No
ID1917-phase5,39547932,6/4/26,144,Labeled,603017,med student,b',B,Yes
ID1918-phase5,39547933,6/12/26,185,Labeled,584340,med student,a',C,No
ID1918-phase5,39547933,6/12/26,94,Labeled,586841,med student,c',C,Yes
ID1918-phase5,39547933,6/12/26,122,Labeled,618830,med student,c',C,Yes
ID1919-phase5,39547934,5/30/26,79,Labeled,584340,med student,a',C,No
ID1919-phase5,39547934,5/28/26,68,Labeled,586841,med student,b',C,No
ID1919-phase5,39547934,6/1/26,34,Labeled,680819,med student,d',C,No
ID1923-phase5,39547935,6/1/26,151,Labeled,579547,med student,d',D,Yes
ID1923-phase5,39547935,6/2/26,126,Labeled,584340,med student,d',D,Yes
ID1923-phase5,39547935,6/2/26,83,Labeled,603017,med student,h',D,No
ID1924-phase5,39547936,6/4/26,30,Labeled,579547,med student,f',F,Yes
ID1924-phase5,39547936,6/10/26,175,Labeled,579918,med student,b',F,No
ID1924-phase5,39547936,6/4/26,249,Labeled,601253,med student,f',F,Yes
ID1925-phase5,39547937,6/1/26,92,Labeled,579474,med student,d',C,No
ID1925-phase5,39547937,5/30/26,143,Labeled,584340,med student,c',C,Yes
ID1925-phase5,39547937,6/1/26,99,Labeled,601253,med student,c',C,Yes
ID1927-phase5,39547938,6/3/26,22,Labeled,579474,med student,b',B,Yes
ID1927-phase5,39547938,6/2/26,99,Labeled,584340,med student,b',B,Yes
ID1927-phase5,39547938,6/4/26,51,Labeled,601253,med student,b',B,Yes
ID1928-phase5,39547939,6/11/26,22,Labeled,579547,med student,c',C,Yes
ID1928-phase5,39547939,6/11/26,166,Labeled,579918,med student,c',C,Yes
ID1928-phase5,39547939,6/9/26,132,Labeled,584340,med student,c',C,Yes
ID1929-phase5,39547940,6/11/26,173,Labeled,579918,med student,f',F,Yes
ID1929-phase5,39547940,5/29/26,151,Labeled,584340,med student,i',F,No
ID1929-phase5,39547940,5/28/26,169,Labeled,618830,med student,i',F,No
ID1931-phase5,39547941,6/9/26,86,Labeled,579918,med student,a',A,Yes
ID1931-phase5,39547941,6/8/26,135,Labeled,584340,med student,a',A,Yes
ID1931-phase5,39547941,6/5/26,292,Labeled,601253,med student,a',A,Yes
ID1934-phase5,39547942,5/31/26,52,Labeled,579474,med student,a',A,Yes
ID1934-phase5,39547942,6/8/26,22,Labeled,579547,med student,a',A,Yes
ID1934-phase5,39547942,5/31/26,124,Labeled,584340,med student,a',A,Yes
ID1937-phase5,39547943,6/4/26,100,Labeled,584340,med student,d',B,No
ID1937-phase5,39547943,6/4/26,93,Labeled,601253,med student,c',B,No
ID1937-phase5,39547943,6/10/26,89,Labeled,618830,med student,a',B,No
ID1938-phase5,39547944,6/12/26,84,Labeled,586841,med student,a',A,Yes
ID1938-phase5,39547944,6/13/26,13,Labeled,601253,med student,d',A,No
ID1938-phase5,39547944,6/13/26,113,Labeled,618830,med student,b',A,No
ID1940-phase5,39547945,5/31/26,74,Labeled,579474,med student,d',B,No
ID1940-phase5,39547945,6/11/26,39,Labeled,579547,med student,b',B,Yes
ID1940-phase5,39547945,5/31/26,130,Labeled,584340,med student,c',B,No
ID1941-phase5,39547946,6/3/26,119,Labeled,584340,med student,f',F,Yes
ID1941-phase5,39547946,6/4/26,415,Labeled,601253,med student,e',F,No
ID1941-phase5,39547946,6/9/26,172,Labeled,618830,med student,i',F,No
ID1944-phase5,39547947,5/30/26,111,Labeled,584340,med student,j',J,Yes
ID1944-phase5,39547947,5/29/26,50,Labeled,586831,med student,a',J,No
ID1944-phase5,39547947,5/28/26,255,Labeled,618830,med student,g',J,No
ID1945-phase5,39547948,6/2/26,159,Labeled,579547,med student,b',B,Yes
ID1945-phase5,39547948,6/10/26,111,Labeled,584340,med student,a',B,No
ID1945-phase5,39547948,6/2/26,119,Labeled,603017,med student,c',B,No
ID1946-phase5,39547949,6/1/26,95,Labeled,579474,med student,a',A,Yes
ID1946-phase5,39547949,6/1/26,54,Labeled,579547,med student,a',A,Yes
ID1946-phase5,39547949,5/31/26,97,Labeled,584340,med student,g',A,No
ID1947-phase5,39547950,6/5/26,176,Labeled,579918,med student,b',D,No
ID1947-phase5,39547950,6/4/26,125,Labeled,584340,med student,g',D,No
ID1947-phase5,39547950,6/5/26,100,Labeled,603017,med student,f',D,No
