ID,label_1,label_2,label_3,label_4,label_5,label_6,label_7,label_8,label_9,label_10,label_11,label_12,label_13,label_14,label_15,label_16,label_17,label_18,label_19,label_20,label_21
ID1769,High Relevance,Low Relevance,Low Relevance,Low Relevance,High Relevance,High Relevance,Low Relevance,High Relevance,High Relevance,Low Relevance,,,,,,,,,,,
ID1770,Low Relevance,Low Relevance,Low Relevance,Low Relevance,Low Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,
ID1771,Low Relevance,High Relevance,High Relevance,High Relevance,Low Relevance,Low Relevance,Low Relevance,High Relevance,,,,,,,,,,,,,
ID1772,Low Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,,,,
ID1773,Irrelevant,Low Relevance,Low Relevance,High Relevance,High Relevance,Low Relevance,High Relevance,Low Relevance,,,,,,,,,,,,,
ID1774,High Relevance,Low Relevance,Low Relevance,High Relevance,,,,,,,,,,,,,,,,,
ID1775,,,,,,,,,,,,,,,,,,,,,
ID1776,Low Relevance,High Relevance,High Relevance,Irrelevant,High Relevance,Low Relevance,,,,,,,,,,,,,,,
ID1777,High Relevance,Low Relevance,Irrelevant,High Relevance,,,,,,,,,,,,,,,,,
ID1778,High Relevance,High Relevance,Low Relevance,Low Relevance,High Relevance,,,,,,,,,,,,,,,,
ID1779,Irrelevant,Low Relevance,High Relevance,,,,,,,,,,,,,,,,,,
ID1780,Low Relevance,Low Relevance,High Relevance,Low Relevance,High Relevance,,,,,,,,,,,,,,,,
ID1781,High Relevance,Low Relevance,Irrelevant,Low Relevance,Low Relevance,High Relevance,,,,,,,,,,,,,,,
ID1782,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,,,,
ID1783,High Relevance,Low Relevance,High Relevance,High Relevance,Low Relevance,Low Relevance,,,,,,,,,,,,,,,
ID1784,Low Relevance,Low Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,,,
ID1785,High Relevance,High Relevance,,,,,,,,,,,,,,,,,,,
ID1786,Low Relevance,Low Relevance,Low Relevance,Irrelevant,High Relevance,High Relevance,Low Relevance,,,,,,,,,,,,,,
ID1787,Low Relevance,Low Relevance,Low Relevance,Low Relevance,Low Relevance,Low Relevance,Low Relevance,High Relevance,High Relevance,High Relevance,Low Relevance,Low Relevance,Low Relevance,High Relevance,High Relevance,,,,,,
ID1788,Low Relevance,Low Relevance,High Relevance,High Relevance,High Relevance,High Relevance,Low Relevance,High Relevance,High Relevance,,,,,,,,,,,,
ID1789,High Relevance,High Relevance,High Relevance,Low Relevance,Low Relevance,Low Relevance,High Relevance,Low Relevance,Low Relevance,High Relevance,High Relevance,,,,,,,,,,
ID1790,High Relevance,Low Relevance,Low Relevance,Low Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,
ID1791,High Relevance,High Relevance,High Relevance,Low Relevance,High Relevance,Low Relevance,High Relevance,High Relevance,,,,,,,,,,,,,
ID1792,Low Relevance,Low Relevance,High Relevance,Irrelevant,High Relevance,Low Relevance,High Relevance,High Relevance,Low Relevance,High Relevance,Irrelevant,Low Relevance,High Relevance,Low Relevance,Irrelevant,High Relevance,High Relevance,High Relevance,,,
ID1793,High Relevance,Low Relevance,Low Relevance,Low Relevance,High Relevance,High Relevance,High Relevance,Low Relevance,,,,,,,,,,,,,
ID1794,Low Relevance,High Relevance,Low Relevance,Irrelevant,Irrelevant,High Relevance,Irrelevant,,,,,,,,,,,,,,
ID1795,Low Relevance,High Relevance,High Relevance,Low Relevance,,,,,,,,,,,,,,,,,
ID1796,Low Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,,,,
ID1797,Low Relevance,High Relevance,High Relevance,High Relevance,Low Relevance,High Relevance,Low Relevance,High Relevance,High Relevance,Low Relevance,Irrelevant,High Relevance,High Relevance,,,,,,,,
ID1798,Low Relevance,Low Relevance,High Relevance,Low Relevance,High Relevance,High Relevance,High Relevance,Low Relevance,,,,,,,,,,,,,
ID1799,High Relevance,High Relevance,Low Relevance,High Relevance,Low Relevance,Irrelevant,High Relevance,High Relevance,Low Relevance,High Relevance,,,,,,,,,,,
ID1800,Low Relevance,High Relevance,High Relevance,High Relevance,Low Relevance,Low Relevance,,,,,,,,,,,,,,,
ID1801,Low Relevance,High Relevance,Low Relevance,High Relevance,Low Relevance,,,,,,,,,,,,,,,,
ID1802,,,,,,,,,,,,,,,,,,,,,
ID1803,Low Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,,,
ID1804,Low Relevance,High Relevance,High Relevance,High Relevance,Low Relevance,High Relevance,,,,,,,,,,,,,,,
ID1805,Low Relevance,High Relevance,High Relevance,High Relevance,Low Relevance,Low Relevance,High Relevance,Low Relevance,,,,,,,,,,,,,
ID1806,High Relevance,Low Relevance,High Relevance,Low Relevance,Irrelevant,High Relevance,Low Relevance,,,,,,,,,,,,,,
ID1807,Low Relevance,Low Relevance,Low Relevance,High Relevance,Low Relevance,Low Relevance,Irrelevant,High Relevance,Low Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,
ID1808,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,,,,
ID1809,High Relevance,High Relevance,Low Relevance,High Relevance,Irrelevant,High Relevance,High Relevance,Low Relevance,Irrelevant,High Relevance,High Relevance,,,,,,,,,,
ID1810,Low Relevance,Low Relevance,High Relevance,Low Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,
ID1811,High Relevance,Low Relevance,High Relevance,High Relevance,High Relevance,High Relevance,Low Relevance,High Relevance,,,,,,,,,,,,,
ID1812,High Relevance,High Relevance,Low Relevance,High Relevance,,,,,,,,,,,,,,,,,
ID1813,High Relevance,High Relevance,Low Relevance,,,,,,,,,,,,,,,,,,
ID1814,High Relevance,Low Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,,,
ID1815,Low Relevance,Low Relevance,High Relevance,High Relevance,Low Relevance,High Relevance,,,,,,,,,,,,,,,
ID1816,High Relevance,Low Relevance,Low Relevance,Irrelevant,Low Relevance,High Relevance,Low Relevance,High Relevance,,,,,,,,,,,,,
ID1817,Low Relevance,High Relevance,Low Relevance,High Relevance,Low Relevance,High Relevance,,,,,,,,,,,,,,,
ID1818,Low Relevance,Irrelevant,Low Relevance,Low Relevance,High Relevance,Low Relevance,High Relevance,High Relevance,,,,,,,,,,,,,
ID1819,High Relevance,Low Relevance,Low Relevance,Low Relevance,High Relevance,High Relevance,High Relevance,High Relevance,Low Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,
ID1820,High Relevance,Low Relevance,High Relevance,High Relevance,Low Relevance,Irrelevant,High Relevance,Low Relevance,Low Relevance,Low Relevance,Low Relevance,,,,,,,,,,
ID1821,High Relevance,High Relevance,Low Relevance,Low Relevance,Low Relevance,Irrelevant,Low Relevance,Low Relevance,Irrelevant,High Relevance,High Relevance,Low Relevance,High Relevance,High Relevance,,,,,,,
ID1822,Low Relevance,High Relevance,High Relevance,Irrelevant,Low Relevance,Irrelevant,High Relevance,High Relevance,Irrelevant,Irrelevant,High Relevance,,,,,,,,,,
ID1823,Low Relevance,High Relevance,Low Relevance,Irrelevant,High Relevance,Low Relevance,Low Relevance,Irrelevant,Irrelevant,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,
ID1824,Irrelevant,Low Relevance,Low Relevance,Low Relevance,Low Relevance,Low Relevance,High Relevance,High Relevance,,,,,,,,,,,,,
ID1825,Low Relevance,Low Relevance,High Relevance,High Relevance,Low Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,
ID1826,High Relevance,High Relevance,High Relevance,Low Relevance,High Relevance,,,,,,,,,,,,,,,,
ID1827,High Relevance,Low Relevance,Irrelevant,Irrelevant,Low Relevance,Low Relevance,Low Relevance,Irrelevant,High Relevance,High Relevance,,,,,,,,,,,
ID1828,High Relevance,High Relevance,High Relevance,Low Relevance,Irrelevant,,,,,,,,,,,,,,,,
ID1829,High Relevance,Low Relevance,High Relevance,Low Relevance,Low Relevance,Low Relevance,High Relevance,,,,,,,,,,,,,,
ID1830,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,Low Relevance,Low Relevance,,,,,,,,,,,,,,
ID1831,High Relevance,High Relevance,Low Relevance,High Relevance,High Relevance,High Relevance,High Relevance,Low Relevance,High Relevance,Low Relevance,High Relevance,Irrelevant,,,,,,,,,
ID1832,Low Relevance,High Relevance,Low Relevance,Low Relevance,Low Relevance,Low Relevance,Low Relevance,,,,,,,,,,,,,,
ID1833,High Relevance,Low Relevance,Irrelevant,Irrelevant,High Relevance,,,,,,,,,,,,,,,,
ID1834,High Relevance,Low Relevance,,,,,,,,,,,,,,,,,,,
ID1835,High Relevance,High Relevance,Irrelevant,High Relevance,High Relevance,High Relevance,High Relevance,Low Relevance,Low Relevance,Irrelevant,Irrelevant,Low Relevance,,,,,,,,,
ID1836,,,,,,,,,,,,,,,,,,,,,
ID1837,High Relevance,Low Relevance,Low Relevance,High Relevance,Low Relevance,Low Relevance,High Relevance,High Relevance,,,,,,,,,,,,,
ID1838,High Relevance,Low Relevance,High Relevance,Low Relevance,High Relevance,Low Relevance,,,,,,,,,,,,,,,
ID1839,High Relevance,Low Relevance,High Relevance,,,,,,,,,,,,,,,,,,
ID1840,Low Relevance,Irrelevant,Low Relevance,High Relevance,Irrelevant,Low Relevance,,,,,,,,,,,,,,,
ID1841,,,,,,,,,,,,,,,,,,,,,
ID1842,High Relevance,High Relevance,High Relevance,High Relevance,Low Relevance,Low Relevance,Irrelevant,Low Relevance,Low Relevance,Irrelevant,Low Relevance,Irrelevant,Irrelevant,Low Relevance,Low Relevance,Irrelevant,Low Relevance,,,,
ID1843,Low Relevance,High Relevance,,,,,,,,,,,,,,,,,,,
ID1844,Low Relevance,Low Relevance,High Relevance,Low Relevance,Low Relevance,Low Relevance,,,,,,,,,,,,,,,
ID1845,High Relevance,High Relevance,Low Relevance,Low Relevance,High Relevance,Low Relevance,High Relevance,High Relevance,Low Relevance,,,,,,,,,,,,
ID1846,Low Relevance,High Relevance,Low Relevance,Low Relevance,Irrelevant,Low Relevance,Low Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,
ID1847,High Relevance,Low Relevance,Low Relevance,Low Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,
ID1848,Low Relevance,Low Relevance,High Relevance,Low Relevance,Low Relevance,Low Relevance,Low Relevance,Low Relevance,Low Relevance,High Relevance,High Relevance,High Relevance,Low Relevance,,,,,,,,
ID1849,High Relevance,High Relevance,High Relevance,High Relevance,Low Relevance,,,,,,,,,,,,,,,,
ID1850,High Relevance,Low Relevance,Low Relevance,Low Relevance,Low Relevance,High Relevance,High Relevance,Low Relevance,High Relevance,High Relevance,Irrelevant,,,,,,,,,,
ID1851,Low Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,,,,
ID1852,High Relevance,High Relevance,High Relevance,High Relevance,Low Relevance,High Relevance,Low Relevance,High Relevance,High Relevance,,,,,,,,,,,,
ID1853,Low Relevance,Low Relevance,High Relevance,Low Relevance,High Relevance,High Relevance,High Relevance,Low Relevance,,,,,,,,,,,,,
ID1854,Low Relevance,Low Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,,,
ID1855,Low Relevance,Low Relevance,Low Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,Irrelevant,,,,,,,,,,,,
ID1856,,,,,,,,,,,,,,,,,,,,,
ID1857,Low Relevance,Low Relevance,Low Relevance,Low Relevance,Low Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,
ID1858,Low Relevance,Low Relevance,Low Relevance,High Relevance,High Relevance,Low Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,
ID1859,Low Relevance,High Relevance,Low Relevance,High Relevance,Low Relevance,High Relevance,High Relevance,High Relevance,Low Relevance,Low Relevance,Low Relevance,High Relevance,Low Relevance,High Relevance,,,,,,,
ID1860,Low Relevance,High Relevance,Low Relevance,Low Relevance,High Relevance,High Relevance,Low Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,Low Relevance,Low Relevance,Low Relevance,High Relevance,High Relevance,High Relevance,Irrelevant,
ID1861,High Relevance,Low Relevance,Low Relevance,High Relevance,,,,,,,,,,,,,,,,,
ID1862,High Relevance,Low Relevance,Low Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,,
ID1863,High Relevance,High Relevance,High Relevance,Low Relevance,High Relevance,Low Relevance,Low Relevance,Low Relevance,High Relevance,,,,,,,,,,,,
ID1864,Low Relevance,Low Relevance,Low Relevance,Low Relevance,High Relevance,,,,,,,,,,,,,,,,
ID1865,Low Relevance,Low Relevance,Low Relevance,Low Relevance,Low Relevance,High Relevance,High Relevance,Low Relevance,Low Relevance,Low Relevance,Low Relevance,Low Relevance,High Relevance,,,,,,,,
ID1866,High Relevance,Irrelevant,Low Relevance,High Relevance,,,,,,,,,,,,,,,,,
ID1867,Low Relevance,Low Relevance,Low Relevance,Low Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,Low Relevance,,,,,,,,,,,
ID1868,Low Relevance,Irrelevant,Low Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,,
ID1869,High Relevance,High Relevance,Low Relevance,Low Relevance,,,,,,,,,,,,,,,,,
ID1870,Low Relevance,High Relevance,High Relevance,Low Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,
ID1871,High Relevance,High Relevance,Low Relevance,Irrelevant,Low Relevance,Irrelevant,High Relevance,High Relevance,High Relevance,Low Relevance,Low Relevance,,,,,,,,,,
ID1872,Low Relevance,High Relevance,High Relevance,Low Relevance,Irrelevant,Irrelevant,High Relevance,Low Relevance,High Relevance,,,,,,,,,,,,
ID1873,High Relevance,Low Relevance,Low Relevance,High Relevance,,,,,,,,,,,,,,,,,
ID1874,Low Relevance,Irrelevant,Irrelevant,High Relevance,,,,,,,,,,,,,,,,,
ID1875,High Relevance,Low Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,Irrelevant,,,,,,,,,,,,
ID1876,Low Relevance,Low Relevance,Low Relevance,High Relevance,Irrelevant,Low Relevance,,,,,,,,,,,,,,,
ID1877,Low Relevance,Low Relevance,Low Relevance,Irrelevant,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,
ID1878,Low Relevance,Low Relevance,Low Relevance,Low Relevance,Low Relevance,Irrelevant,Irrelevant,High Relevance,,,,,,,,,,,,,
ID1879,High Relevance,High Relevance,Low Relevance,Low Relevance,High Relevance,Irrelevant,Irrelevant,Irrelevant,Irrelevant,,,,,,,,,,,,
ID1880,Low Relevance,High Relevance,Low Relevance,Low Relevance,Low Relevance,Low Relevance,Low Relevance,High Relevance,Low Relevance,Irrelevant,,,,,,,,,,,
ID1881,Low Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,,,,
ID1882,Low Relevance,Irrelevant,Low Relevance,High Relevance,Low Relevance,High Relevance,Low Relevance,,,,,,,,,,,,,,
ID1883,High Relevance,Low Relevance,Low Relevance,Low Relevance,High Relevance,,,,,,,,,,,,,,,,
ID1884,High Relevance,High Relevance,Low Relevance,Low Relevance,,,,,,,,,,,,,,,,,
ID1885,High Relevance,Irrelevant,Irrelevant,Low Relevance,Low Relevance,High Relevance,Low Relevance,High Relevance,,,,,,,,,,,,,
ID1886,High Relevance,High Relevance,Low Relevance,Low Relevance,Irrelevant,High Relevance,,,,,,,,,,,,,,,
ID1887,,,,,,,,,,,,,,,,,,,,,
ID1888,Low Relevance,Irrelevant,High Relevance,High Relevance,,,,,,,,,,,,,,,,,
ID1889,Low Relevance,Low Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,,,
ID1890,Low Relevance,High Relevance,Low Relevance,High Relevance,,,,,,,,,,,,,,,,,
ID1891,High Relevance,High Relevance,High Relevance,Low Relevance,Low Relevance,High Relevance,,,,,,,,,,,,,,,
ID1892,High Relevance,Low Relevance,High Relevance,Low Relevance,High Relevance,High Relevance,Low Relevance,Low Relevance,,,,,,,,,,,,,
ID1893,High Relevance,Low Relevance,Low Relevance,Low Relevance,Low Relevance,High Relevance,High Relevance,High Relevance,Low Relevance,Low Relevance,High Relevance,High Relevance,High Relevance,High Relevance,Low Relevance,High Relevance,High Relevance,Low Relevance,,,
ID1894,Low Relevance,Low Relevance,High Relevance,,,,,,,,,,,,,,,,,,
ID1895,Low Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,,
ID1896,Low Relevance,High Relevance,Irrelevant,Low Relevance,High Relevance,,,,,,,,,,,,,,,,
ID1897,High Relevance,High Relevance,High Relevance,High Relevance,Low Relevance,Low Relevance,Irrelevant,Low Relevance,,,,,,,,,,,,,
ID1898,High Relevance,High Relevance,Low Relevance,Low Relevance,High Relevance,High Relevance,Low Relevance,,,,,,,,,,,,,,
ID1899,High Relevance,High Relevance,Low Relevance,High Relevance,High Relevance,Low Relevance,,,,,,,,,,,,,,,
ID1900,High Relevance,Low Relevance,Low Relevance,High Relevance,Low Relevance,Low Relevance,High Relevance,Low Relevance,Low Relevance,High Relevance,High Relevance,Low Relevance,Irrelevant,,,,,,,,
ID1901,High Relevance,Low Relevance,Irrelevant,,,,,,,,,,,,,,,,,,
ID1902,Low Relevance,Irrelevant,Irrelevant,High Relevance,Irrelevant,High Relevance,High Relevance,Low Relevance,High Relevance,Low Relevance,High Relevance,Low Relevance,,,,,,,,,
ID1903,Low Relevance,High Relevance,Low Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,Low Relevance,Low Relevance,,,,,,,,,
ID1904,High Relevance,Low Relevance,,,,,,,,,,,,,,,,,,,
ID1905,High Relevance,High Relevance,Low Relevance,High Relevance,Low Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,
ID1906,High Relevance,Low Relevance,High Relevance,Low Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,
ID1907,High Relevance,High Relevance,High Relevance,High Relevance,Low Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,
ID1908,High Relevance,High Relevance,High Relevance,High Relevance,Low Relevance,Irrelevant,Irrelevant,Low Relevance,,,,,,,,,,,,,
ID1909,Low Relevance,Low Relevance,High Relevance,Irrelevant,High Relevance,High Relevance,Irrelevant,,,,,,,,,,,,,,
ID1910,Low Relevance,Low Relevance,Low Relevance,Low Relevance,High Relevance,High Relevance,High Relevance,Low Relevance,,,,,,,,,,,,,
ID1911,High Relevance,Low Relevance,Low Relevance,Irrelevant,High Relevance,High Relevance,,,,,,,,,,,,,,,
ID1912,High Relevance,High Relevance,High Relevance,Low Relevance,Irrelevant,Low Relevance,Low Relevance,High Relevance,Low Relevance,Low Relevance,,,,,,,,,,,
ID1913,Low Relevance,High Relevance,High Relevance,Low Relevance,High Relevance,Low Relevance,Irrelevant,,,,,,,,,,,,,,
ID1914,High Relevance,Irrelevant,Low Relevance,Low Relevance,,,,,,,,,,,,,,,,,
ID1915,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,,
ID1916,High Relevance,Low Relevance,High Relevance,,,,,,,,,,,,,,,,,,
ID1917,High Relevance,High Relevance,Low Relevance,Low Relevance,High Relevance,High Relevance,High Relevance,High Relevance,Low Relevance,Low Relevance,Low Relevance,High Relevance,Low Relevance,High Relevance,High Relevance,,,,,,
ID1918,Low Relevance,Low Relevance,Low Relevance,Irrelevant,Irrelevant,High Relevance,High Relevance,Low Relevance,High Relevance,Low Relevance,High Relevance,High Relevance,,,,,,,,,
ID1919,Low Relevance,Low Relevance,High Relevance,,,,,,,,,,,,,,,,,,
ID1920,High Relevance,Low Relevance,Low Relevance,Irrelevant,Irrelevant,Low Relevance,High Relevance,High Relevance,,,,,,,,,,,,,
ID1921,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,
ID1922,Low Relevance,Low Relevance,Low Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,
ID1923,Low Relevance,Low Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,,
ID1924,High Relevance,Low Relevance,High Relevance,,,,,,,,,,,,,,,,,,
ID1925,High Relevance,Low Relevance,Low Relevance,High Relevance,High Relevance,High Relevance,Low Relevance,Low Relevance,High Relevance,High Relevance,,,,,,,,,,,
ID1926,Low Relevance,Low Relevance,High Relevance,Irrelevant,High Relevance,High Relevance,Low Relevance,,,,,,,,,,,,,,
ID1927,Low Relevance,Low Relevance,High Relevance,Low Relevance,Low Relevance,Low Relevance,Low Relevance,,,,,,,,,,,,,,
