Origin,Problem ID,Labeled Date,Duration (s),Labeling state,User ID,Respondent type,q1,Correct answer,Response correct,data_source_corr_x
ID1795,37720157,5/6/26,76,Labeled,664833,med student,a',A,Yes,medxpert
ID1795,37720157,5/15/26,40,Labeled,689336,med student,g',A,No,medxpert
ID1797,37720158,5/20/26,65,Labeled,664811,med student,b',B,Yes,jama
ID1797,37720158,5/16/26,166,Labeled,664833,med student,c',B,No,jama
ID1797,37720158,5/14/26,79,Labeled,689336,med student,a',B,No,jama
ID1798,37720159,5/22/26,42,Labeled,664811,med student,a',A,Yes,mmlu
ID1798,37720159,5/6/26,64,Labeled,664833,med student,a',A,Yes,mmlu
ID1798,37720159,5/10/26,64,Labeled,689336,med student,a',A,Yes,mmlu
ID1800,37720160,5/21/26,94,Labeled,348391,med student,a',A,Yes,mmlu
ID1800,37720160,5/18/26,68,Labeled,602648,med student,a',A,Yes,mmlu
ID1800,37720160,5/8/26,55,Labeled,689336,med student,a',A,Yes,mmlu
ID1802,37720161,5/20/26,167,Labeled,657088,med student,d',C,No,jama
ID1802,37720161,5/6/26,101,Labeled,664833,med student,c',C,Yes,jama
ID1802,37720161,5/21/26,212,Labeled,689336,med student,a',C,No,jama
ID1807,37720162,5/6/26,185,Labeled,664833,med student,d',B,No,jama
ID1807,37720162,5/26/26,184,Labeled,665129,med student,d',B,No,jama
ID1807,37720162,5/26/26,110,Labeled,689336,med student,a',B,No,jama
ID1808,37720163,5/21/26,21,Labeled,664811,med student,b',B,Yes,mmlu
ID1808,37720163,5/6/26,102,Labeled,664833,med student,b',B,Yes,mmlu
ID1808,37720163,5/6/26,56,Labeled,689336,med student,b',B,Yes,mmlu
ID1817,37720164,5/21/26,43,Labeled,664811,med student,a',C,No,medxpert
ID1817,37720164,5/21/26,83,Labeled,664833,med student,c',C,Yes,medxpert
ID1817,37720164,5/8/26,70,Labeled,689336,med student,a',C,No,medxpert
ID1818,37720165,5/20/26,104,Labeled,348391,med student,d',B,No,mmlu
ID1818,37720165,5/5/26,67,Labeled,664833,med student,b',B,Yes,mmlu
ID1818,37720165,5/4/26,64,Labeled,689336,med student,a',B,No,mmlu
ID1819,37720166,5/21/26,219,Labeled,348391,med student,b',C,No,jama
ID1819,37720166,5/22/26,167,Labeled,664833,med student,b',C,No,jama
ID1819,37720166,5/21/26,55,Labeled,689336,med student,c',C,Yes,jama
ID1820,37720167,5/20/26,51,Labeled,664811,med student,b',B,Yes,jama
ID1820,37720167,5/5/26,92,Labeled,664833,med student,b',B,Yes,jama
ID1820,37720167,5/11/26,34,Labeled,689336,med student,a',B,No,jama
ID1821,37720168,5/22/26,79,Labeled,657088,med student,d',D,Yes,medbullets
ID1821,37720168,5/21/26,28,Labeled,664811,med student,b',D,No,medbullets
ID1821,37720168,5/11/26,44,Labeled,689336,med student,d',D,Yes,medbullets
ID1822,37720169,5/26/26,69,Labeled,602648,med student,b',B,Yes,medbullets
ID1822,37720169,5/9/26,87,Labeled,664833,med student,b',B,Yes,medbullets
ID1822,37720169,5/26/26,39,Labeled,665129,med student,b',B,Yes,medbullets
ID1824,37720170,5/21/26,28,Labeled,348391,med student,d',D,Yes,medbullets
ID1824,37720170,5/7/26,38,Labeled,664833,med student,d',D,Yes,medbullets
ID1824,37720170,5/11/26,65,Labeled,689336,med student,c',D,No,medbullets
ID1825,37720171,5/16/26,87,Labeled,602648,med student,e',H,No,medxpert
ID1825,37720171,5/15/26,142,Labeled,664833,med student,h',H,Yes,medxpert
ID1825,37720171,5/4/26,73,Labeled,689336,med student,j',H,No,medxpert
ID1826,37720172,5/16/26,21,Labeled,602648,med student,a',A,Yes,mmlu
ID1826,37720172,5/7/26,53,Labeled,664833,med student,b',A,No,mmlu
ID1826,37720172,5/6/26,25,Labeled,689336,med student,a',A,Yes,mmlu
ID1827,37720173,5/16/26,26,Labeled,602648,med student,b',D,No,mmlu
ID1827,37720173,5/21/26,44,Labeled,664811,med student,d',D,Yes,mmlu
ID1827,37720173,5/15/26,46,Labeled,689336,med student,d',D,Yes,mmlu
ID1831,37720174,5/21/26,165,Labeled,348391,med student,d',C,No,jama
ID1831,37720174,5/4/26,148,Labeled,664833,med student,b',C,No,jama
ID1831,37720174,5/7/26,155,Labeled,689336,med student,a',C,No,jama
ID1833,37720175,5/22/26,28,Labeled,664811,med student,a',A,Yes,medbullets
ID1833,37720175,5/14/26,49,Labeled,664833,med student,a',A,Yes,medbullets
ID1833,37720175,5/5/26,120,Labeled,689336,med student,a',A,Yes,medbullets
ID1834,37720176,5/17/26,68,Labeled,664811,med student,e',E,Yes,medxpert
ID1834,37720176,5/15/26,21,Labeled,664833,med student,e',E,Yes,medxpert
ID1834,37720176,5/13/26,30,Labeled,689336,med student,j',E,No,medxpert
ID1837,37720177,5/20/26,147,Labeled,657088,med student,b',C,No,jama
ID1837,37720177,5/12/26,101,Labeled,664833,med student,c',C,Yes,jama
ID1837,37720177,5/5/26,102,Labeled,689336,med student,c',C,Yes,jama
ID1838,37720178,5/17/26,88,Labeled,657088,med student,b',B,Yes,medbullets
ID1838,37720178,5/21/26,31,Labeled,664811,med student,b',B,Yes,medbullets
ID1838,37720178,5/14/26,97,Labeled,689336,med student,b',B,Yes,medbullets
ID1840,37720179,5/26/26,208,Labeled,665129,med student,g',D,No,medxpert
ID1840,37720179,5/26/26,70,Labeled,672563,med student,d',D,Yes,medxpert
ID1840,37720179,5/14/26,118,Labeled,689336,med student,b',D,No,medxpert
ID1841,37720180,5/20/26,171,Labeled,602648,med student,a',A,Yes,jama
ID1841,37720180,5/8/26,107,Labeled,664833,med student,a',A,Yes,jama
ID1841,37720180,5/11/26,173,Labeled,689336,med student,a',A,Yes,jama
ID1842,37720181,5/8/26,27,Labeled,602648,med student,c',B,No,jama
ID1842,37720181,5/20/26,97,Labeled,664811,med student,b',B,Yes,jama
ID1842,37720181,5/8/26,109,Labeled,689336,med student,b',B,Yes,jama
ID1843,37720182,5/22/26,18,Labeled,664811,med student,a',D,No,mmlu
ID1843,37720182,5/5/26,24,Labeled,664833,med student,d',D,Yes,mmlu
ID1843,37720182,5/4/26,18,Labeled,689336,med student,d',D,Yes,mmlu
ID1845,37720183,5/22/26,30,Labeled,348391,med student,b',A,No,medbullets
ID1845,37720183,5/22/26,118,Labeled,657088,med student,a',A,Yes,medbullets
ID1845,37720183,5/22/26,432,Labeled,689336,med student,a',A,Yes,medbullets
ID1846,37720184,5/21/26,100,Labeled,348391,med student,d',B,No,medbullets
ID1846,37720184,5/13/26,60,Labeled,664833,med student,b',B,Yes,medbullets
ID1846,37720184,5/4/26,61,Labeled,689336,med student,b',B,Yes,medbullets
ID1849,37720185,5/22/26,240,Labeled,657088,med student,b',B,Yes,mmlu
ID1849,37720185,5/20/26,35,Labeled,664811,med student,b',B,Yes,mmlu
ID1849,37720185,5/6/26,36,Labeled,689336,med student,b',B,Yes,mmlu
ID1850,37720186,5/23/26,61,Labeled,657088,med student,b',C,No,jama
ID1850,37720186,5/22/26,129,Labeled,664811,med student,d',C,No,jama
ID1850,37720186,5/21/26,242,Labeled,689336,med student,c',C,Yes,jama
ID1851,37720187,5/22/26,98,Labeled,657088,med student,b',D,No,mmlu
ID1851,37720187,5/21/26,52,Labeled,664811,med student,b',D,No,mmlu
ID1851,37720187,5/14/26,107,Labeled,689336,med student,d',D,Yes,mmlu
ID1855,37720188,5/13/26,197,Labeled,664833,med student,b',C,No,jama
ID1855,37720188,5/26/26,170,Labeled,672563,med student,b',C,No,jama
ID1855,37720188,5/26/26,149,Labeled,689336,med student,b',C,No,jama
ID1858,37720189,5/22/26,139,Labeled,657088,med student,h',F,No,medxpert
ID1858,37720189,5/18/26,234,Labeled,664833,med student,j',F,No,medxpert
ID1858,37720189,5/22/26,104,Labeled,689336,med student,h',F,No,medxpert
ID1859,37720190,5/10/26,46,Labeled,602648,med student,c',B,No,jama
ID1859,37720190,5/12/26,55,Labeled,664833,med student,b',B,Yes,jama
ID1859,37720190,5/12/26,66,Labeled,689336,med student,c',B,No,jama
ID1862,37720191,5/19/26,19,Labeled,348391,med student,d',D,Yes,mmlu
ID1862,37720191,5/16/26,30,Labeled,602648,med student,d',D,Yes,mmlu
ID1862,37720191,5/21/26,33,Labeled,657088,med student,d',D,Yes,mmlu
ID1863,37720192,5/20/26,211,Labeled,602648,med student,a',B,No,mmlu
ID1863,37720192,5/12/26,43,Labeled,664833,med student,b',B,Yes,mmlu
ID1863,37720192,5/22/26,81,Labeled,689336,med student,b',B,Yes,mmlu
ID1865,37720193,5/26/26,31,Labeled,602648,med student,c',C,Yes,jama
ID1865,37720193,5/26/26,56,Labeled,672563,med student,c',C,Yes,jama
ID1865,37720193,5/4/26,80,Labeled,689336,med student,d',C,No,jama
ID1866,37720194,5/21/26,115,Labeled,348391,med student,a',A,Yes,mmlu
ID1866,37720194,5/16/26,123,Labeled,664833,med student,a',A,Yes,mmlu
ID1866,37720194,5/11/26,173,Labeled,689336,med student,a',A,Yes,mmlu
ID1873,37720195,5/20/26,29,Labeled,664811,med student,b',D,No,mmlu
ID1873,37720195,5/12/26,43,Labeled,664833,med student,d',D,Yes,mmlu
ID1873,37720195,5/21/26,161,Labeled,689336,med student,d',D,Yes,mmlu
ID1874,37720196,5/21/26,39,Labeled,348391,med student,a',A,Yes,mmlu
ID1874,37720196,5/22/26,68,Labeled,657088,med student,a',A,Yes,mmlu
ID1874,37720196,5/7/26,109,Labeled,689336,med student,c',A,No,mmlu
ID1875,37720197,5/22/26,97,Labeled,657088,med student,d',D,Yes,jama
ID1875,37720197,5/21/26,21,Labeled,664811,med student,d',D,Yes,jama
ID1875,37720197,5/7/26,44,Labeled,689336,med student,d',D,Yes,jama
ID1880,37720198,5/25/26,41,Labeled,602648,med student,b',B,Yes,medbullets
ID1880,37720198,5/22/26,131,Labeled,657088,med student,b',B,Yes,medbullets
ID1880,37720198,5/15/26,95,Labeled,664833,med student,b',B,Yes,medbullets
ID1880,37720198,5/5/26,48,Labeled,689336,med student,b',B,Yes,medbullets
ID1881,37720199,5/21/26,78,Labeled,657088,med student,a',A,Yes,mmlu
ID1881,37720199,5/8/26,53,Labeled,664833,med student,a',A,Yes,mmlu
ID1881,37720199,5/14/26,117,Labeled,689336,med student,a',A,Yes,mmlu
ID1882,37720200,5/26/26,34,Labeled,602648,med student,b',D,No,medbullets
ID1882,37720200,5/26/26,92,Labeled,672563,med student,b',D,No,medbullets
ID1882,37720200,5/4/26,337,Labeled,689336,med student,c',D,No,medbullets
ID1886,37720201,5/22/26,247,Labeled,657088,med student,a',F,No,medxpert
ID1886,37720201,5/12/26,75,Labeled,664833,med student,i',F,No,medxpert
ID1886,37720201,5/21/26,80,Labeled,689336,med student,a',F,No,medxpert
ID1887,37720202,5/22/26,106,Labeled,657088,med student,c',C,Yes,jama
ID1887,37720202,5/17/26,146,Labeled,664833,med student,a',C,No,jama
ID1887,37720202,5/5/26,86,Labeled,689336,med student,c',C,Yes,jama
ID1888,37720203,5/16/26,161,Labeled,602648,med student,d',E,No,medxpert
ID1888,37720203,5/22/26,293,Labeled,657088,med student,f',E,No,medxpert
ID1888,37720203,5/22/26,99,Labeled,689336,med student,d',E,No,medxpert
ID1889,37720204,5/21/26,38,Labeled,657088,med student,c',C,Yes,mmlu
ID1889,37720204,5/15/26,43,Labeled,664833,med student,c',C,Yes,mmlu
ID1889,37720204,5/14/26,31,Labeled,689336,med student,c',C,Yes,mmlu
ID1890,37720205,5/20/26,60,Labeled,348391,med student,e',J,No,medxpert
ID1890,37720205,5/16/26,193,Labeled,602648,med student,e',J,No,medxpert
ID1890,37720205,5/4/26,73,Labeled,689336,med student,b',J,No,medxpert
ID1892,37720206,5/22/26,163,Labeled,657088,med student,h',H,Yes,medxpert
ID1892,37720206,5/22/26,68,Labeled,664811,med student,g',H,No,medxpert
ID1892,37720206,5/4/26,116,Labeled,689336,med student,d',H,No,medxpert
ID1893,37720207,5/16/26,37,Labeled,602648,med student,a',C,No,jama
ID1893,37720207,5/17/26,57,Labeled,664811,med student,c',C,Yes,jama
ID1893,37720207,5/12/26,94,Labeled,689336,med student,a',C,No,jama
ID1895,37720208,5/4/26,74,Labeled,602648,med student,b',B,Yes,medbullets
ID1895,37720208,5/9/26,127,Labeled,664833,med student,b',B,Yes,medbullets
ID1895,37720208,5/14/26,58,Labeled,689336,med student,c',B,No,medbullets
ID1896,37720209,5/21/26,37,Labeled,664811,med student,j',J,Yes,medxpert
ID1896,37720209,5/7/26,42,Labeled,664833,med student,g',J,No,medxpert
ID1896,37720209,5/7/26,82,Labeled,689336,med student,g',J,No,medxpert
ID1898,37720210,5/21/26,34,Labeled,664811,med student,d',C,No,medbullets
ID1898,37720210,5/4/26,32,Labeled,664833,med student,c',C,Yes,medbullets
ID1898,37720210,5/14/26,134,Labeled,689336,med student,c',C,Yes,medbullets
ID1900,37720211,5/21/26,200,Labeled,348391,med student,d',C,No,jama
ID1900,37720211,5/20/26,131,Labeled,657088,med student,c',C,Yes,jama
ID1900,37720211,5/14/26,196,Labeled,689336,med student,c',C,Yes,jama
ID1902,37720212,5/22/26,75,Labeled,664811,med student,c',C,Yes,jama
ID1902,37720212,5/4/26,88,Labeled,664833,med student,b',C,No,jama
ID1902,37720212,5/5/26,104,Labeled,689336,med student,b',C,No,jama
ID1904,37720213,5/20/26,58,Labeled,664811,med student,d',D,Yes,jama
ID1904,37720213,5/13/26,107,Labeled,664833,med student,d',D,Yes,jama
ID1904,37720213,5/4/26,107,Labeled,689336,med student,a',D,No,jama
ID1905,37720214,5/21/26,35,Labeled,348391,med student,c',G,No,medxpert
ID1905,37720214,5/22/26,59,Labeled,664833,med student,g',G,Yes,medxpert
ID1905,37720214,5/5/26,106,Labeled,689336,med student,g',G,Yes,medxpert
ID1908,37720215,5/5/26,44,Labeled,602648,med student,c',C,Yes,mmlu
ID1908,37720215,5/13/26,79,Labeled,664833,med student,c',C,Yes,mmlu
ID1908,37720215,5/5/26,87,Labeled,689336,med student,c',C,Yes,mmlu
ID1909,37720216,5/20/26,145,Labeled,602648,med student,a',C,No,jama
ID1909,37720216,5/15/26,87,Labeled,664833,med student,c',C,Yes,jama
ID1909,37720216,5/14/26,87,Labeled,689336,med student,d',C,No,jama
ID1910,37720217,5/16/26,169,Labeled,664833,med student,e',F,No,medxpert
ID1910,37720217,5/26/26,54,Labeled,672563,med student,h',F,No,medxpert
ID1910,37720217,5/14/26,94,Labeled,689336,med student,h',F,No,medxpert
ID1911,37720218,5/12/26,50,Labeled,602648,med student,b',D,No,mmlu
ID1911,37720218,5/15/26,105,Labeled,664833,med student,b',D,No,mmlu
ID1911,37720218,5/12/26,61,Labeled,689336,med student,d',D,Yes,mmlu
ID1912,37720219,5/22/26,25,Labeled,348391,med student,c',D,No,mmlu
ID1912,37720219,5/5/26,133,Labeled,664833,med student,d',D,Yes,mmlu
ID1912,37720219,5/4/26,82,Labeled,689336,med student,d',D,Yes,mmlu
ID1913,37720220,5/22/26,141,Labeled,657088,med student,g',E,No,medxpert
ID1913,37720220,5/23/26,58,Labeled,664811,med student,e',E,Yes,medxpert
ID1913,37720220,5/5/26,122,Labeled,689336,med student,g',E,No,medxpert
ID1915,37720221,5/21/26,57,Labeled,348391,med student,b',G,No,medxpert
ID1915,37720221,5/17/26,169,Labeled,664833,med student,d',G,No,medxpert
ID1915,37720221,5/14/26,106,Labeled,689336,med student,c',G,No,medxpert
ID1917,37720222,5/21/26,95,Labeled,664811,med student,b',B,Yes,jama
ID1917,37720222,5/8/26,92,Labeled,664833,med student,c',B,No,jama
ID1917,37720222,5/12/26,98,Labeled,689336,med student,b',B,Yes,jama
ID1918,37720223,5/12/26,81,Labeled,602648,med student,b',C,No,jama
ID1918,37720223,5/18/26,64,Labeled,664833,med student,d',C,No,jama
ID1918,37720223,5/12/26,80,Labeled,689336,med student,b',C,No,jama
ID1919,37720224,5/17/26,85,Labeled,657088,med student,b',C,No,medbullets
ID1919,37720224,5/15/26,66,Labeled,664833,med student,b',C,No,medbullets
ID1919,37720224,5/14/26,177,Labeled,689336,med student,a',C,No,medbullets
ID1923,37720225,5/22/26,96,Labeled,348391,med student,h',D,No,medxpert
ID1923,37720225,5/17/26,62,Labeled,664833,med student,a',D,No,medxpert
ID1923,37720225,5/8/26,134,Labeled,689336,med student,b',D,No,medxpert
ID1924,37720226,5/12/26,57,Labeled,602648,med student,f',F,Yes,medxpert
ID1924,37720226,5/17/26,80,Labeled,657088,med student,b',F,No,medxpert
ID1924,37720226,5/4/26,125,Labeled,689336,med student,f',F,Yes,medxpert
ID1925,37720227,5/22/26,95,Labeled,657088,med student,d',C,No,jama
ID1925,37720227,5/15/26,88,Labeled,664833,med student,c',C,Yes,jama
ID1925,37720227,5/4/26,57,Labeled,689336,med student,c',C,Yes,jama
ID1927,37720228,5/17/26,33,Labeled,664811,med student,b',B,Yes,medbullets
ID1927,37720228,5/12/26,42,Labeled,664833,med student,b',B,Yes,medbullets
ID1927,37720228,5/10/26,50,Labeled,689336,med student,a',B,No,medbullets
ID1928,37720229,5/22/26,29,Labeled,664811,med student,c',C,Yes,jama
ID1928,37720229,5/9/26,91,Labeled,664833,med student,c',C,Yes,jama
ID1928,37720229,5/15/26,243,Labeled,689336,med student,a',C,No,jama
ID1929,37720230,5/16/26,117,Labeled,348391,med student,g',F,No,medxpert
ID1929,37720230,5/16/26,48,Labeled,664833,med student,b',F,No,medxpert
ID1929,37720230,5/7/26,68,Labeled,689336,med student,b',F,No,medxpert
ID1931,37720231,5/16/26,184,Labeled,602648,med student,b',A,No,jama
ID1931,37720231,5/21/26,66,Labeled,664833,med student,b',A,No,jama
ID1931,37720231,5/12/26,98,Labeled,689336,med student,b',A,No,jama
ID1934,37720232,5/22/26,44,Labeled,657088,med student,a',A,Yes,jama
ID1934,37720232,5/6/26,62,Labeled,664833,med student,a',A,Yes,jama
ID1934,37720232,5/12/26,38,Labeled,689336,med student,d',A,No,jama
ID1937,37720233,5/7/26,146,Labeled,664833,med student,a',B,No,jama
ID1937,37720233,5/26/26,60,Labeled,672563,med student,a',B,No,jama
ID1937,37720233,5/26/26,139,Labeled,689336,med student,a',B,No,jama
ID1938,37720234,5/16/26,67,Labeled,602648,med student,a',A,Yes,medbullets
ID1938,37720234,5/22/26,38,Labeled,664811,med student,a',A,Yes,medbullets
ID1938,37720234,5/13/26,192,Labeled,689336,med student,b',A,No,medbullets
ID1940,37720235,5/21/26,279,Labeled,348391,med student,b',B,Yes,jama
ID1940,37720235,5/5/26,98,Labeled,664833,med student,b',B,Yes,jama
ID1940,37720235,5/4/26,103,Labeled,689336,med student,a',B,No,jama
ID1941,37720236,5/22/26,79,Labeled,657088,med student,a',F,No,medxpert
ID1941,37720236,5/23/26,62,Labeled,664811,med student,h',F,No,medxpert
ID1941,37720236,5/23/26,62,Labeled,665129,med student,b',F,No,medxpert
ID1941,37720236,5/14/26,155,Labeled,689336,med student,c',F,No,medxpert
ID1944,37720237,5/17/26,129,Labeled,657088,med student,e',J,No,medxpert
ID1944,37720237,5/12/26,81,Labeled,664833,med student,g',J,No,medxpert
ID1944,37720237,5/22/26,46,Labeled,689336,med student,j',J,Yes,medxpert
ID1945,37720238,5/21/26,110,Labeled,348391,med student,c',B,No,medbullets
ID1945,37720238,5/13/26,63,Labeled,664833,med student,b',B,Yes,medbullets
ID1945,37720238,5/10/26,88,Labeled,689336,med student,a',B,No,medbullets
ID1946,37720239,5/21/26,36,Labeled,664811,med student,b',A,No,medxpert
ID1946,37720239,5/4/26,60,Labeled,664833,med student,a',A,Yes,medxpert
ID1946,37720239,5/22/26,55,Labeled,689336,med student,j',A,No,medxpert
ID1947,37720240,5/16/26,95,Labeled,602648,med student,f',D,No,medxpert
ID1947,37720240,5/5/26,83,Labeled,664833,med student,f',D,No,medxpert
ID1947,37720240,5/14/26,117,Labeled,689336,med student,f',D,No,medxpert
ID1948,37720241,5/20/26,41,Labeled,664811,med student,d',H,No,medxpert
ID1948,37720241,5/13/26,35,Labeled,664833,med student,h',H,Yes,medxpert
ID1948,37720241,5/22/26,208,Labeled,689336,med student,j',H,No,medxpert
ID1955,37720242,5/20/26,41,Labeled,602648,med student,c',C,Yes,medbullets
ID1955,37720242,5/17/26,78,Labeled,657088,med student,a',C,No,medbullets
ID1955,37720242,5/10/26,112,Labeled,689336,med student,a',C,No,medbullets
ID1956,37720243,5/21/26,120,Labeled,657088,med student,c',C,Yes,jama
ID1956,37720243,5/13/26,123,Labeled,664833,med student,c',C,Yes,jama
ID1956,37720243,5/13/26,91,Labeled,689336,med student,a',C,No,jama
ID1957,37720244,5/20/26,102,Labeled,657088,med student,b',E,No,medxpert
ID1957,37720244,5/17/26,59,Labeled,664811,med student,b',E,No,medxpert
ID1957,37720244,5/12/26,57,Labeled,689336,med student,i',E,No,medxpert
ID1959,37720245,5/16/26,50,Labeled,602648,med student,a',D,No,jama
ID1959,37720245,5/21/26,208,Labeled,657088,med student,a',D,No,jama
ID1959,37720245,5/8/26,81,Labeled,689336,med student,b',D,No,jama
ID1963,37720246,5/22/26,34,Labeled,657088,med student,b',B,Yes,medbullets
ID1963,37720246,5/23/26,51,Labeled,664811,med student,b',B,Yes,medbullets
ID1963,37720246,5/5/26,35,Labeled,689336,med student,b',B,Yes,medbullets
ID1966,37720247,5/20/26,161,Labeled,657088,med student,a',A,Yes,jama
ID1966,37720247,5/7/26,177,Labeled,664833,med student,a',A,Yes,jama
ID1966,37720247,5/11/26,19,Labeled,689336,med student,a',A,Yes,jama
ID1969,37720248,5/22/26,148,Labeled,664811,med student,a',A,Yes,mmlu
ID1969,37720248,5/16/26,72,Labeled,664833,med student,a',A,Yes,mmlu
ID1969,37720248,5/4/26,90,Labeled,689336,med student,b',A,No,mmlu
ID1970,37720249,5/5/26,28,Labeled,602648,med student,b',B,Yes,jama
ID1970,37720249,5/15/26,70,Labeled,664833,med student,d',B,No,jama
ID1970,37720249,5/15/26,40,Labeled,689336,med student,b',B,Yes,jama
ID1972,37720250,5/21/26,56,Labeled,664811,med student,a',B,No,mmlu
ID1972,37720250,5/12/26,92,Labeled,664833,med student,b',B,Yes,mmlu
ID1972,37720250,5/14/26,31,Labeled,689336,med student,a',B,No,mmlu
ID1974,37720251,5/8/26,17,Labeled,602648,med student,b',C,No,medbullets
ID1974,37720251,5/15/26,119,Labeled,664833,med student,c',C,Yes,medbullets
ID1974,37720251,5/7/26,72,Labeled,689336,med student,b',C,No,medbullets
ID1975,37720252,5/26/26,72,Labeled,602648,med student,d',A,No,medxpert
ID1975,37720252,5/26/26,74,Labeled,665129,med student,c',A,No,medxpert
ID1975,37720252,5/26/26,117,Labeled,672563,med student,a',A,Yes,medxpert
ID1975,37720252,5/4/26,179,Labeled,689336,med student,c',A,No,medxpert
ID1976,37720253,5/20/26,57,Labeled,602648,med student,d',A,No,medxpert
