row_index,total_labels,matches,match_percentage,three_out_of_five_match,labels1,labels2
1856,7,7,100.0,True,"['Low Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance']","['Low Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance']"
1857,9,4,44.44444444444444,False,"['Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance']","['Low Relevance', 'High Relevance', 'High Relevance', 'Irrelevant', 'Low Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance']"
1858,14,13,92.85714285714286,True,"['Low Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance']","['Low Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance']"
1859,20,19,95.0,True,"['Irrelevant', 'Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance']","['Irrelevant', 'Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance']"
1860,4,4,100.0,True,"['Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance']","['Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance']"
1861,5,5,100.0,True,"['Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance']","['Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance']"
1862,9,9,100.0,True,"['High Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance']","['High Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance']"
1863,5,5,100.0,True,"['Low Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance']","['Low Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance']"
1864,13,12,92.3076923076923,True,"['Low Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance']","['Low Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'Irrelevant', 'Low Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance']"
1865,4,4,100.0,True,"['Low Relevance', 'High Relevance', 'Irrelevant', 'High Relevance']","['Low Relevance', 'High Relevance', 'Irrelevant', 'High Relevance']"
1866,10,9,90.0,True,"['Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance']","['Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance']"
1867,5,5,100.0,True,"['Low Relevance', 'High Relevance', 'Irrelevant', 'High Relevance', 'Low Relevance']","['Low Relevance', 'High Relevance', 'Irrelevant', 'High Relevance', 'Low Relevance']"
1868,4,4,100.0,True,"['Low Relevance', 'Low Relevance', 'High Relevance', 'High Relevance']","['Low Relevance', 'Low Relevance', 'High Relevance', 'High Relevance']"
1869,6,5,83.33333333333334,True,"['High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance']","['High Relevance', 'Irrelevant', 'High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance']"
1870,11,11,100.0,True,"['Low Relevance', 'High Relevance', 'Low Relevance', 'Irrelevant', 'High Relevance', 'High Relevance', 'High Relevance', 'Irrelevant', 'Low Relevance', 'High Relevance', 'Low Relevance']","['Low Relevance', 'High Relevance', 'Low Relevance', 'Irrelevant', 'High Relevance', 'High Relevance', 'High Relevance', 'Irrelevant', 'Low Relevance', 'High Relevance', 'Low Relevance']"
1871,9,9,100.0,True,"['High Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'Irrelevant', 'Irrelevant', 'Low Relevance']","['High Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'Irrelevant', 'Irrelevant', 'Low Relevance']"
1872,4,4,100.0,True,"['Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance']","['Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance']"
1873,4,4,100.0,True,"['Irrelevant', 'High Relevance', 'Irrelevant', 'Low Relevance']","['Irrelevant', 'High Relevance', 'Irrelevant', 'Low Relevance']"
1874,9,9,100.0,True,"['High Relevance', 'Irrelevant', 'High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance']","['High Relevance', 'Irrelevant', 'High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance']"
1875,6,5,83.33333333333334,True,"['Low Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'Irrelevant', 'Low Relevance']","['Low Relevance', 'High Relevance', 'Low Relevance', 'Irrelevant', 'Irrelevant', 'Low Relevance']"
1876,7,7,100.0,True,"['Low Relevance', 'Irrelevant', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance']","['Low Relevance', 'Irrelevant', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance']"
1877,8,8,100.0,True,"['Low Relevance', 'Low Relevance', 'High Relevance', 'Irrelevant', 'Low Relevance', 'Irrelevant', 'Low Relevance', 'Low Relevance']","['Low Relevance', 'Low Relevance', 'High Relevance', 'Irrelevant', 'Low Relevance', 'Irrelevant', 'Low Relevance', 'Low Relevance']"
1878,9,9,100.0,True,"['Low Relevance', 'Irrelevant', 'Low Relevance', 'Irrelevant', 'Irrelevant', 'High Relevance', 'Irrelevant', 'High Relevance', 'High Relevance']","['Low Relevance', 'Irrelevant', 'Low Relevance', 'Irrelevant', 'Irrelevant', 'High Relevance', 'Irrelevant', 'High Relevance', 'High Relevance']"
1879,10,8,80.0,True,"['Low Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance', 'Irrelevant']","['Low Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance']"
1880,3,3,100.0,True,"['High Relevance', 'High Relevance', 'Low Relevance']","['High Relevance', 'High Relevance', 'Low Relevance']"
1881,7,7,100.0,True,"['Low Relevance', 'High Relevance', 'Low Relevance', 'Irrelevant', 'High Relevance', 'Low Relevance', 'Low Relevance']","['Low Relevance', 'High Relevance', 'Low Relevance', 'Irrelevant', 'High Relevance', 'Low Relevance', 'Low Relevance']"
1882,5,5,100.0,True,"['Low Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'High Relevance']","['Low Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'High Relevance']"
1883,4,4,100.0,True,"['Low Relevance', 'Low Relevance', 'High Relevance', 'High Relevance']","['Low Relevance', 'Low Relevance', 'High Relevance', 'High Relevance']"
1884,8,8,100.0,True,"['Irrelevant', 'Low Relevance', 'High Relevance', 'Low Relevance', 'Irrelevant', 'High Relevance', 'Low Relevance', 'High Relevance']","['Irrelevant', 'Low Relevance', 'High Relevance', 'Low Relevance', 'Irrelevant', 'High Relevance', 'Low Relevance', 'High Relevance']"
1885,6,5,83.33333333333334,True,"['Low Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'Irrelevant', 'High Relevance']","['Low Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance']"
1886,0,0,0.0,False,[],[]
1887,4,4,100.0,True,"['High Relevance', 'High Relevance', 'Irrelevant', 'Low Relevance']","['High Relevance', 'High Relevance', 'Irrelevant', 'Low Relevance']"
1888,4,4,100.0,True,"['High Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance']","['High Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance']"
1889,4,4,100.0,True,"['Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance']","['Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance']"
1890,6,6,100.0,True,"['High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance']","['High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance']"
1891,8,8,100.0,True,"['High Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance']","['High Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance']"
1892,18,15,83.33333333333334,True,"['Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance']","['Low Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance']"
1893,3,3,100.0,True,"['High Relevance', 'Low Relevance', 'Low Relevance']","['High Relevance', 'Low Relevance', 'Low Relevance']"
1894,5,5,100.0,True,"['High Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance']","['High Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance']"
1895,5,5,100.0,True,"['Irrelevant', 'Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance']","['Irrelevant', 'Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance']"
1896,8,8,100.0,True,"['High Relevance', 'High Relevance', 'Low Relevance', 'Irrelevant', 'High Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance']","['High Relevance', 'High Relevance', 'Low Relevance', 'Irrelevant', 'High Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance']"
1897,7,7,100.0,True,"['Low Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'High Relevance']","['Low Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'High Relevance']"
1898,6,6,100.0,True,"['Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance']","['Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance']"
1899,13,13,100.0,True,"['Low Relevance', 'Irrelevant', 'Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'High Relevance']","['Low Relevance', 'Irrelevant', 'Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'High Relevance']"
1900,3,3,100.0,True,"['Irrelevant', 'Low Relevance', 'High Relevance']","['Irrelevant', 'Low Relevance', 'High Relevance']"
1901,12,10,83.33333333333334,True,"['Irrelevant', 'High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'Irrelevant', 'Low Relevance', 'High Relevance', 'Irrelevant', 'Low Relevance', 'Low Relevance']","['Irrelevant', 'High Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'Irrelevant', 'Low Relevance', 'Low Relevance', 'Irrelevant', 'Low Relevance', 'Low Relevance']"
1902,12,11,91.66666666666666,True,"['Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance']","['Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'High Relevance']"
1903,2,2,100.0,True,"['Low Relevance', 'High Relevance']","['Low Relevance', 'High Relevance']"
1904,7,7,100.0,True,"['Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance']","['Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance']"
1905,8,5,62.5,True,"['High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance']","['High Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance']"
1906,7,6,85.71428571428571,True,"['High Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance']","['High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance']"
1907,8,8,100.0,True,"['High Relevance', 'High Relevance', 'Low Relevance', 'Irrelevant', 'High Relevance', 'Irrelevant', 'Low Relevance', 'High Relevance']","['High Relevance', 'High Relevance', 'Low Relevance', 'Irrelevant', 'High Relevance', 'Irrelevant', 'Low Relevance', 'High Relevance']"
1908,7,7,100.0,True,"['High Relevance', 'Irrelevant', 'Irrelevant', 'Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance']","['High Relevance', 'Irrelevant', 'Irrelevant', 'Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance']"
1909,8,8,100.0,True,"['Low Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance']","['Low Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance']"
1910,6,5,83.33333333333334,True,"['Low Relevance', 'Irrelevant', 'Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance']","['Irrelevant', 'Irrelevant', 'Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance']"
1911,10,10,100.0,True,"['High Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'Irrelevant', 'High Relevance', 'Low Relevance']","['High Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'Irrelevant', 'High Relevance', 'Low Relevance']"
1912,7,7,100.0,True,"['High Relevance', 'Low Relevance', 'Irrelevant', 'High Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance']","['High Relevance', 'Low Relevance', 'Irrelevant', 'High Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance']"
1913,4,3,75.0,True,"['Low Relevance', 'Low Relevance', 'Irrelevant', 'High Relevance']","['Low Relevance', 'High Relevance', 'Irrelevant', 'High Relevance']"
1914,5,5,100.0,True,"['High Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'High Relevance']","['High Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'High Relevance']"
1915,3,3,100.0,True,"['High Relevance', 'Low Relevance', 'High Relevance']","['High Relevance', 'Low Relevance', 'High Relevance']"
1916,15,15,100.0,True,"['Low Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance']","['Low Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance']"
1917,12,11,91.66666666666666,True,"['Low Relevance', 'High Relevance', 'High Relevance', 'Irrelevant', 'Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'Irrelevant', 'Low Relevance', 'Low Relevance']","['Low Relevance', 'High Relevance', 'High Relevance', 'Irrelevant', 'Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'Irrelevant', 'Low Relevance', 'High Relevance']"
